Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Dependency,Discount_Risk_Profile,eCLV,Engagement_Score
179,61,1,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,1,2-Day Shipping,1,1,21,PayPal,4,2,High Risk (Bargain Hunter),215,5
180,64,1,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,1,Store Pickup,1,1,9,Bank Transfer,2,2,High Risk (Bargain Hunter),93,4
181,51,1,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,1,Store Pickup,1,1,12,Debit Card,2,2,Heavy Discounter,243,2
182,32,1,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,1,Next Day Air,1,1,4,Bank Transfer,1,2,Heavy Discounter,122,4
183,38,1,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,1,Store Pickup,1,1,10,Debit Card,5,2,Heavy Discounter,576,0
184,58,1,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,1,2-Day Shipping,1,1,26,Credit Card,1,2,High Risk (Bargain Hunter),58,5
185,32,1,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,1,Express,1,1,40,Cash,2,2,High Risk (Bargain Hunter),99,5
186,46,1,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,1,Store Pickup,1,1,34,Bank Transfer,2,2,High Risk (Bargain Hunter),96,7
187,39,1,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,1,Standard,1,1,31,Debit Card,5,2,High Risk (Bargain Hunter),336,3
188,19,1,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,1,Store Pickup,1,1,1,Bank Transfer,2,2,Heavy Discounter,282,2
189,50,1,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,1,Express,1,1,5,Bank Transfer,2,2,High Risk (Bargain Hunter),159,2
190,36,1,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,1,Next Day Air,1,1,4,Credit Card,1,2,Heavy Discounter,164,4
191,65,1,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,1,Free Shipping,1,1,48,Venmo,4,2,Heavy Discounter,350,3
192,64,1,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,1,Free Shipping,1,1,29,Cash,4,2,Heavy Discounter,380,3
193,46,1,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,1,Express,1,1,12,PayPal,2,2,High Risk (Bargain Hunter),87,2
194,36,1,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,1,Standard,1,1,29,Venmo,5,2,Heavy Discounter,600,3
195,51,1,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,1,Express,1,1,15,Debit Card,4,2,Heavy Discounter,470,0
196,51,1,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,1,Free Shipping,1,1,34,Credit Card,3,2,High Risk (Bargain Hunter),100,5
197,38,1,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,1,Next Day Air,1,1,41,Credit Card,2,2,Heavy Discounter,264,5
198,59,1,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,1,2-Day Shipping,1,1,41,Credit Card,3,2,Heavy Discounter,312,3
199,57,1,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,1,Standard,1,1,39,Credit Card,2,2,High Risk (Bargain Hunter),135,7
200,54,1,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,1,Express,1,1,32,Cash,1,2,Heavy Discounter,146,5
201,25,1,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,1,Next Day Air,1,1,29,Venmo,3,2,Heavy Discounter,244,3
202,69,1,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,1,Free Shipping,1,1,15,Bank Transfer,5,2,High Risk (Bargain Hunter),132,2
203,57,1,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,1,Express,1,1,33,Venmo,5,2,High Risk (Bargain Hunter),228,3
204,70,1,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,1,Next Day Air,1,1,18,Bank Transfer,1,2,High Risk (Bargain Hunter),76,5
205,24,1,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,1,Store Pickup,1,1,35,Cash,2,2,Heavy Discounter,300,7
206,67,1,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,1,Standard,1,1,25,PayPal,1,2,Heavy Discounter,128,5
207,24,1,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,1,Free Shipping,1,1,6,Venmo,2,2,High Risk (Bargain Hunter),165,4
208,62,1,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,1,Express,1,1,17,Bank Transfer,2,2,Heavy Discounter,273,5
209,57,1,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,1,Store Pickup,1,1,17,Credit Card,3,2,High Risk (Bargain Hunter),152,5
210,55,1,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,1,Store Pickup,1,1,44,Cash,4,2,Heavy Discounter,485,3
211,45,1,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,1,2-Day Shipping,1,1,6,PayPal,2,2,High Risk (Bargain Hunter),66,2
212,69,1,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,1,2-Day Shipping,1,1,45,Debit Card,2,2,Heavy Discounter,276,7
213,67,1,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,1,Express,1,1,7,Debit Card,5,2,Heavy Discounter,504,2
214,30,1,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,1,Store Pickup,1,1,11,Debit Card,4,2,Heavy Discounter,465,2
215,24,1,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,1,Next Day Air,1,1,41,Cash,4,2,High Risk (Bargain Hunter),250,5
216,62,1,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,1,2-Day Shipping,1,1,24,PayPal,2,2,Heavy Discounter,192,5
217,43,1,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,1,Free Shipping,1,1,21,Venmo,1,2,Heavy Discounter,122,5
218,35,1,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,1,Next Day Air,1,1,24,Bank Transfer,5,2,High Risk (Bargain Hunter),288,3
219,28,1,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,1,Store Pickup,1,1,8,Credit Card,4,2,High Risk (Bargain Hunter),225,0
220,32,1,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,1,Free Shipping,1,1,12,Cash,2,2,Heavy Discounter,264,2
221,39,1,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,1,Express,1,1,48,Debit Card,2,2,High Risk (Bargain Hunter),171,5
222,28,1,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,1,Store Pickup,1,1,6,Bank Transfer,4,2,Heavy Discounter,340,2
223,47,1,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,1,2-Day Shipping,1,1,14,PayPal,2,2,Heavy Discounter,282,4
224,20,1,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,1,Free Shipping,1,1,34,PayPal,5,2,High Risk (Bargain Hunter),246,5
225,63,1,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,1,Free Shipping,1,1,12,Cash,4,2,Heavy Discounter,415,0
226,25,1,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,1,Next Day Air,1,1,11,Bank Transfer,5,2,High Risk (Bargain Hunter),132,0
227,29,1,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,1,Free Shipping,1,1,5,PayPal,3,2,Heavy Discounter,296,0
228,50,1,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,1,Standard,1,1,25,Venmo,2,2,Heavy Discounter,270,7
229,18,1,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,1,Store Pickup,1,1,11,Credit Card,5,2,Heavy Discounter,474,0
230,70,1,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,1,Next Day Air,1,1,27,PayPal,4,2,High Risk (Bargain Hunter),140,5
231,66,1,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,1,Standard,1,1,43,Credit Card,5,2,Heavy Discounter,528,5
232,28,1,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,1,2-Day Shipping,1,1,18,Debit Card,4,2,High Risk (Bargain Hunter),130,3
233,54,1,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,1,Express,1,1,32,Bank Transfer,2,2,High Risk (Bargain Hunter),81,7
234,19,1,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,1,Next Day Air,1,1,27,Bank Transfer,4,2,Heavy Discounter,415,5
235,20,1,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,1,Next Day Air,1,1,24,Credit Card,1,2,High Risk (Bargain Hunter),78,5
236,43,1,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,1,Free Shipping,1,1,31,Debit Card,4,2,Heavy Discounter,445,3
237,38,1,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,1,Next Day Air,1,1,39,PayPal,2,2,Heavy Discounter,204,5
238,50,1,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,1,Store Pickup,1,1,36,Debit Card,2,2,Heavy Discounter,270,5
239,64,1,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,1,Free Shipping,1,1,5,Cash,5,2,High Risk (Bargain Hunter),204,2
240,49,1,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,1,Express,1,1,47,Credit Card,2,2,High Risk (Bargain Hunter),153,5
241,47,1,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,1,Free Shipping,1,1,29,Bank Transfer,2,2,High Risk (Bargain Hunter),135,5
242,36,1,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,1,Free Shipping,1,1,43,Venmo,2,2,Heavy Discounter,264,7
243,55,1,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,1,Store Pickup,1,1,40,Debit Card,4,2,Heavy Discounter,425,5
244,25,1,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,1,2-Day Shipping,1,1,4,Debit Card,3,2,Heavy Discounter,400,0
245,53,1,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,1,2-Day Shipping,1,1,39,PayPal,1,2,High Risk (Bargain Hunter),84,7
246,49,1,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,1,Next Day Air,1,1,45,Venmo,2,2,High Risk (Bargain Hunter),159,5
247,35,1,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,1,Express,1,1,20,Venmo,2,2,Heavy Discounter,258,5
248,29,1,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,1,Standard,1,1,14,Debit Card,1,2,Heavy Discounter,132,4
249,47,1,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,1,Express,1,1,33,PayPal,1,2,Heavy Discounter,200,7
250,53,1,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,1,Standard,1,1,18,Credit Card,5,2,High Risk (Bargain Hunter),282,5
251,33,1,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,1,Express,1,1,9,Bank Transfer,1,2,High Risk (Bargain Hunter),50,4
252,21,1,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,1,Standard,1,1,34,PayPal,5,2,High Risk (Bargain Hunter),306,3
253,32,1,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,1,Free Shipping,1,1,33,Venmo,2,2,High Risk (Bargain Hunter),123,5
254,52,1,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,1,2-Day Shipping,1,1,15,Bank Transfer,2,2,Heavy Discounter,219,4
255,67,1,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,1,Store Pickup,1,1,4,PayPal,2,2,High Risk (Bargain Hunter),126,2
256,43,1,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,1,Free Shipping,1,1,25,Debit Card,5,2,High Risk (Bargain Hunter),120,5
257,58,1,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,1,Express,1,1,20,Credit Card,4,2,High Risk (Bargain Hunter),150,5
258,20,1,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,1,Express,1,1,5,Credit Card,4,2,High Risk (Bargain Hunter),265,2
259,61,1,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,1,Express,1,1,16,Cash,4,2,Heavy Discounter,370,3
260,32,1,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,1,Standard,1,1,13,Debit Card,5,2,High Risk (Bargain Hunter),342,0
261,38,1,Hat,Accessories,57,Montana,S,Red,Winter,3.2,1,2-Day Shipping,1,1,11,Credit Card,4,2,High Risk (Bargain Hunter),285,0
262,21,1,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,1,Standard,1,1,21,Credit Card,5,2,Heavy Discounter,462,5
263,37,1,Pants,Clothing,40,Hawaii,M,Teal,Summer,Unengaged,1,Next Day Air,1,1,6,Debit Card,5,2,High Risk (Bargain Hunter),240,0
264,27,1,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,1,Store Pickup,1,1,29,Venmo,3,2,High Risk (Bargain Hunter),184,5
265,36,1,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,1,Store Pickup,1,1,15,Cash,5,2,Heavy Discounter,468,0
266,32,1,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,1,2-Day Shipping,1,1,17,Bank Transfer,2,2,High Risk (Bargain Hunter),177,5
267,51,1,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,1,Express,1,1,32,Credit Card,1,2,Heavy Discounter,150,5
268,64,1,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,1,2-Day Shipping,1,1,42,Venmo,5,2,High Risk (Bargain Hunter),324,3
269,68,1,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,1,Store Pickup,1,1,21,Cash,3,2,High Risk (Bargain Hunter),168,3
270,68,1,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,1,Next Day Air,1,1,9,Cash,2,2,High Risk (Bargain Hunter),132,2
271,33,1,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,1,Free Shipping,1,1,16,Bank Transfer,5,2,High Risk (Bargain Hunter),312,5
272,65,1,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,1,Express,1,1,42,Credit Card,2,2,Heavy Discounter,207,7
273,48,1,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,1,2-Day Shipping,1,1,37,Debit Card,2,2,High Risk (Bargain Hunter),78,7
274,69,1,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,1,Express,1,1,32,Debit Card,4,2,High Risk (Bargain Hunter),165,5
275,59,1,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3.0,1,Express,1,1,28,Cash,2,2,High Risk (Bargain Hunter),96,5
276,48,1,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4.0,1,Express,1,1,13,Credit Card,1,2,Heavy Discounter,170,4
277,25,1,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,1,Express,1,1,11,Bank Transfer,2,2,High Risk (Bargain Hunter),90,2
278,29,1,Shirt,Clothing,29,Georgia,M,Green,Winter,3.0,1,Store Pickup,1,1,36,Bank Transfer,2,2,High Risk (Bargain Hunter),87,5
279,57,1,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,1,Express,1,1,23,Debit Card,5,2,Heavy Discounter,570,3
280,23,1,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4.0,1,Standard,1,1,37,Bank Transfer,3,2,Heavy Discounter,276,5
281,45,1,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,1,2-Day Shipping,1,1,21,Cash,2,2,Heavy Discounter,207,7
282,38,1,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,1,Standard,1,1,22,Debit Card,2,2,Heavy Discounter,183,5
283,21,1,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3.0,1,2-Day Shipping,1,1,9,Cash,3,2,Heavy Discounter,376,0
284,32,1,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,1,Next Day Air,1,1,16,Venmo,5,2,High Risk (Bargain Hunter),180,3
285,63,1,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,1,Standard,1,1,4,PayPal,4,2,High Risk (Bargain Hunter),225,0
286,29,1,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,1,Express,1,1,3,Debit Card,2,2,High Risk (Bargain Hunter),117,4
287,27,1,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,1,Store Pickup,1,1,6,Debit Card,5,2,High Risk (Bargain Hunter),306,0
288,56,1,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,1,2-Day Shipping,1,1,18,Venmo,2,2,High Risk (Bargain Hunter),111,5
289,30,1,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,1,2-Day Shipping,1,1,34,Venmo,2,2,Heavy Discounter,186,5
290,49,1,Coat,Outerwear,85,New York,M,Yellow,Fall,4.5,1,2-Day Shipping,1,1,26,Credit Card,3,2,Heavy Discounter,340,5
291,58,1,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,1,Standard,1,1,50,PayPal,1,2,High Risk (Bargain Hunter),66,5
292,57,1,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,1,Next Day Air,1,1,40,Bank Transfer,3,2,High Risk (Bargain Hunter),104,3
293,60,1,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,1,Free Shipping,1,1,24,Cash,4,2,Heavy Discounter,495,5
294,69,1,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,1,Express,1,1,33,PayPal,5,2,High Risk (Bargain Hunter),234,3
295,70,1,Skirt,Clothing,20,New Jersey,M,Gold,Spring,4.6,1,Store Pickup,1,1,19,Credit Card,4,2,High Risk (Bargain Hunter),100,5
296,53,1,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,2.7,1,Store Pickup,1,1,24,Credit Card,4,2,High Risk (Bargain Hunter),210,3
297,25,1,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,1,2-Day Shipping,1,1,19,Credit Card,1,2,Heavy Discounter,148,7
298,48,1,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,1,Standard,1,1,4,Credit Card,2,2,High Risk (Bargain Hunter),78,4
299,69,1,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4.0,1,Standard,1,1,11,Venmo,4,2,High Risk (Bargain Hunter),265,2
300,25,1,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,1,Next Day Air,1,1,28,PayPal,2,2,Heavy Discounter,240,5
301,29,1,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,1,Store Pickup,1,1,24,PayPal,1,2,Heavy Discounter,196,7
302,46,1,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,1,Standard,1,1,25,Credit Card,4,2,Heavy Discounter,475,3
303,37,1,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,1,Express,1,1,27,Bank Transfer,4,2,High Risk (Bargain Hunter),220,3
304,20,1,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,1,Next Day Air,1,1,49,Venmo,1,2,Heavy Discounter,120,5
305,40,1,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,1,Next Day Air,1,1,45,Credit Card,2,2,Heavy Discounter,252,5
306,60,1,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,1,2-Day Shipping,1,1,26,PayPal,5,2,High Risk (Bargain Hunter),354,3
307,26,1,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,1,Express,1,1,4,Cash,5,2,High Risk (Bargain Hunter),294,0
308,29,1,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,1,Free Shipping,1,1,3,Credit Card,4,2,High Risk (Bargain Hunter),160,0
309,66,1,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,1,Standard,1,1,45,Venmo,2,2,High Risk (Bargain Hunter),87,5
310,66,1,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4.5,1,Standard,1,1,21,Cash,2,2,High Risk (Bargain Hunter),66,7
311,56,1,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,1,Standard,1,1,50,Cash,2,2,Heavy Discounter,255,7
312,69,1,Jeans,Clothing,52,Rhode Island,L,Silver,Winter,4.1,1,Store Pickup,1,1,19,Bank Transfer,3,2,High Risk (Bargain Hunter),208,5
313,38,1,Pants,Clothing,89,Massachusetts,L,Green,Spring,3.4,1,Next Day Air,1,1,6,PayPal,5,2,Heavy Discounter,534,0
314,42,1,Dress,Clothing,77,Vermont,M,Pink,Spring,3.7,1,Express,1,1,50,Credit Card,4,2,Heavy Discounter,385,3
315,30,1,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,1,Store Pickup,1,1,17,Debit Card,4,2,High Risk (Bargain Hunter),120,3
316,66,1,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,4.5,1,Express,1,1,24,Debit Card,5,2,High Risk (Bargain Hunter),144,5
317,36,1,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,1,Free Shipping,1,1,46,Venmo,3,2,High Risk (Bargain Hunter),88,3
318,58,1,Sweater,Clothing,82,West Virginia,L,Teal,Fall,4.3,1,Standard,1,1,42,Cash,4,2,Heavy Discounter,410,5
319,45,1,Backpack,Accessories,67,South Dakota,M,Beige,Winter,2.5,1,Standard,1,1,10,Cash,5,2,Heavy Discounter,402,0
320,47,1,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,1,Standard,1,1,1,Cash,4,2,Heavy Discounter,370,0
321,66,1,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,1,Standard,1,1,28,Debit Card,4,2,Heavy Discounter,360,5
322,41,1,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,1,Free Shipping,1,1,48,Debit Card,4,2,High Risk (Bargain Hunter),180,5
323,41,1,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3.0,1,Standard,1,1,47,Credit Card,3,2,Heavy Discounter,380,3
324,66,1,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,3.5,1,Next Day Air,1,1,29,PayPal,2,2,Heavy Discounter,234,5
325,37,1,Shirt,Clothing,82,Wyoming,M,Olive,Summer,4.8,1,Standard,1,1,37,Venmo,4,2,Heavy Discounter,410,5
326,70,1,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,1,Free Shipping,1,1,38,Debit Card,5,2,Heavy Discounter,420,5
327,62,1,Scarf,Accessories,41,New Jersey,M,White,Fall,3.2,1,Store Pickup,1,1,48,Bank Transfer,1,2,High Risk (Bargain Hunter),82,5
328,61,1,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,1,Free Shipping,1,1,36,PayPal,1,2,High Risk (Bargain Hunter),84,5
329,48,1,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,1,Free Shipping,1,1,9,Credit Card,1,2,High Risk (Bargain Hunter),100,2
330,70,1,Socks,Clothing,31,Nevada,S,White,Summer,2.9,1,2-Day Shipping,1,1,34,Bank Transfer,3,2,High Risk (Bargain Hunter),124,3
331,46,1,Sweater,Clothing,51,North Dakota,M,Beige,Winter,Unengaged,1,Express,1,1,43,Venmo,2,2,High Risk (Bargain Hunter),153,5
332,31,1,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,1,Store Pickup,1,1,46,PayPal,4,2,Heavy Discounter,490,3
333,19,1,Shirt,Clothing,86,New York,M,Maroon,Winter,2.8,1,2-Day Shipping,1,1,5,Credit Card,3,2,Heavy Discounter,344,0
334,39,1,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,1,Standard,1,1,15,Bank Transfer,2,2,Heavy Discounter,192,4
335,41,1,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,1,Next Day Air,1,1,30,Credit Card,5,2,High Risk (Bargain Hunter),276,3
336,20,1,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3.7,1,Standard,1,1,44,Venmo,4,2,Heavy Discounter,425,3
337,36,1,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,1,Express,1,1,16,PayPal,5,2,Heavy Discounter,486,5
338,32,1,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,4.3,1,2-Day Shipping,1,1,16,Bank Transfer,5,2,High Risk (Bargain Hunter),354,5
339,69,1,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,1,Express,1,1,16,Cash,1,2,Heavy Discounter,158,5
340,40,1,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,1,2-Day Shipping,1,1,21,Credit Card,4,2,High Risk (Bargain Hunter),165,3
341,40,1,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3.5,1,Express,1,1,39,Venmo,4,2,High Risk (Bargain Hunter),235,3
342,20,1,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,1,Store Pickup,1,1,40,Debit Card,2,2,High Risk (Bargain Hunter),60,7
343,64,1,Coat,Outerwear,36,Kentucky,M,Olive,Spring,2.6,1,Next Day Air,1,1,48,Credit Card,4,2,High Risk (Bargain Hunter),180,3
344,27,1,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,1,Next Day Air,1,1,26,Venmo,3,2,High Risk (Bargain Hunter),156,5
345,24,1,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,4.0,1,Standard,1,1,46,Debit Card,3,2,Heavy Discounter,284,5
346,48,1,Shoes,Footwear,59,Wyoming,S,Olive,Winter,4.4,1,Next Day Air,1,1,27,Bank Transfer,5,2,High Risk (Bargain Hunter),354,5
347,49,1,Jeans,Clothing,50,New Mexico,L,Violet,Spring,4.7,1,Next Day Air,1,1,5,Cash,1,2,High Risk (Bargain Hunter),100,4
348,36,1,Sandals,Footwear,41,Oregon,L,Red,Fall,3.9,1,Store Pickup,1,1,43,PayPal,2,2,High Risk (Bargain Hunter),123,5
349,56,1,Blouse,Clothing,59,South Carolina,M,Beige,Fall,2.7,1,Free Shipping,1,1,17,PayPal,2,2,High Risk (Bargain Hunter),177,5
350,37,1,Hat,Accessories,87,Arizona,M,Green,Winter,3.7,1,2-Day Shipping,1,1,3,Bank Transfer,2,2,Heavy Discounter,261,2
351,42,1,Sweater,Clothing,68,Kentucky,M,Violet,Spring,2.6,1,2-Day Shipping,1,1,47,Bank Transfer,2,2,Heavy Discounter,204,5
352,28,1,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,1,Standard,1,1,24,Debit Card,2,2,Heavy Discounter,270,5
353,27,1,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,1,Next Day Air,1,1,12,Cash,4,2,Heavy Discounter,355,2
354,63,1,Sneakers,Footwear,64,Missouri,L,Yellow,Fall,4.1,1,Store Pickup,1,1,35,Debit Card,3,2,Heavy Discounter,256,5
355,58,1,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3.0,1,Free Shipping,1,1,42,Venmo,1,2,Heavy Discounter,152,5
356,37,1,Jewelry,Accessories,42,Oregon,XL,Magenta,Fall,4.1,1,2-Day Shipping,1,1,1,PayPal,4,2,High Risk (Bargain Hunter),210,2
357,56,1,Pants,Clothing,80,Nevada,L,Black,Spring,Unengaged,1,Standard,1,1,27,Cash,1,2,Heavy Discounter,160,5
